date,returns
2012-03-06,-0.014062699331300336
2012-03-07,-0.008914549714369951
2012-03-08,0.014391573944387115
2012-03-09,-0.014187395000164025
2012-03-10,0.0017989467430485032
2012-03-11,0.010774298069868814
2012-03-12,-0.001776574996423196
2012-03-13,0.05517184180377453
2012-03-14,-0.005060038835013267
2012-03-15,0.020343092176490003
2012-03-16,-0.021598960219208336
2012-03-17,0.02717018336403885
2012-03-18,-0.028104709708128343
2012-03-19,-0.07144305138098389
2012-03-20,-0.007327606714527886
2012-03-21,0.03137221176633222
2012-03-22,-0.008946451147779448
2012-03-23,-0.023470752928704958
2012-03-24,0.009244180542426095
2012-03-25,-0.05312514868032744
2012-03-26,0.03687394792123698
2012-03-27,0.02079971322920791
2012-03-28,0.016581514629551278
2012-03-29,-0.01631105267106267
